activation,beta_1,beta_2,commit_hash,dataset,dimensions,dirname,dropout_rate,embeddings_path,epsilon,es__best_epoch,es__best_val_f1,filters,finetune,kernel_sizes,lr,pooling,total_epochs,vocab_size,weight_decay,loss,precision,recall,f1,aupr,val_loss,val_precision,val_recall,val_f1,val_aupr
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,1.twitter.silver,200,data/results/20180201_172714_6d7882,0.5,data/glove.twitter.27B.200d.txt,1e-08,21,0.656250002445,10,False,"[1, 2]",0.001,max,46,3872,0.001,8.09928035736,0.792703151703,0.606984138489,0.687522481608,0.783704341008,1.09042167664,0.72413790226,0.600000023842,0.656250002445,0.723276564186
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,1.twitter.silver,200,data/results/20180201_173003_6d7882,0.5,data/glove.twitter.27B.200d.txt,1e-08,12,0.677018649749,25,False,"[1, 2]",0.001,max,37,3872,0.001,7.65730237961,0.79706788063,0.655873000622,0.719609844926,0.818087612393,1.06778347492,0.741496622562,0.622857153416,0.677018649749,0.738789283508
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,1.twitter.silver,200,data/results/20180201_173533_6d7882,0.5,data/glove.twitter.27B.200d.txt,1e-08,7,0.691588807664,25,False,"[1, 2, 3, 4]",0.001,max,32,3872,0.001,7.91479921341,0.796372652054,0.61333334446,0.692969886385,0.794741951552,1.0812587738,0.760273993015,0.6342856884,0.691588807664,0.757960865391
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_041025_6d7882,0.5,data/glove.840B.300d.txt,1e-08,9,0.861464993898,50,False,"[1, 2, 3, 4, 5]",0.001,max,34,12195,0.001,12.8756713867,0.876374661922,0.8705971241,0.873476309551,0.940062167545,1.9623734951,0.812312304974,0.916949152946,0.861464993898,0.909239579036
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_021821_6d7882,0.5,data/glove.840B.300d.txt,1e-08,14,0.848389653992,75,False,"[1, 2, 3]",0.001,max,39,12195,0.001,13.2572174072,0.87039488554,0.867771685123,0.869081305895,0.937235937852,1.97524178028,0.790629565716,0.915254235268,0.848389653992,0.901867446338
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_205306_6d7882,0.5,data/glove.840B.300d.txt,1e-08,44,0.860635697134,5,False,"[1, 2, 3, 4, 5]",0.001,max,69,12195,0.001,11.3535032272,0.897377431393,0.889433026314,0.893387597696,0.954501233953,1.9668109417,0.828885376453,0.894915282726,0.860635697134,0.911833459477
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_033755_6d7882,0.5,data/glove.840B.300d.txt,1e-08,9,0.856447692888,75,False,"[1, 2, 3, 4]",0.001,max,34,12195,0.001,12.9152793884,0.872099578381,0.870785474777,0.871442001372,0.941224551742,1.89470148087,0.821150839329,0.894915282726,0.856447692888,0.906572118019
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_192225_6d7882,0.5,data/glove.840B.300d.txt,1e-08,9,0.825716485891,20,False,"[1, 2]",0.001,max,34,12195,0.001,16.6784324646,0.819770693779,0.821623682976,0.820696142447,0.89961034685,2.24392461777,0.760342359543,0.903389811516,0.825716485891,0.873728978009
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_190935_6d7882,0.5,data/glove.840B.300d.txt,1e-08,15,0.859235136326,5,False,"[1, 2, 3, 4]",0.001,max,40,12195,0.001,14.9538173676,0.848656833172,0.844980239868,0.846814516094,0.918065770355,2.06662297249,0.82629108429,0.894915282726,0.859235136326,0.905257330095
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_025005_6d7882,0.5,data/glove.840B.300d.txt,1e-08,26,0.861313872317,50,False,"[1, 2, 3, 4]",0.001,max,51,12195,0.001,10.7660322189,0.899678230286,0.895272195339,0.8974697753,0.959108734125,1.90109169483,0.825816512108,0.899999976158,0.861313872317,0.908337233328
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_050950_6d7882,0.5,data/glove.840B.300d.txt,1e-08,16,0.855537712189,75,False,"[1, 2, 3, 4, 5]",0.001,max,41,12195,0.001,11.1549186707,0.892978489399,0.89112830162,0.892052465954,0.956173179588,1.87664413452,0.8125,0.903389811516,0.855537712189,0.915993693949
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_235505_6d7882,0.5,data/glove.840B.300d.txt,1e-08,6,0.838862525857,75,False,"[1, 2]",0.001,max,31,12195,0.001,15.6517429352,0.833709537983,0.834808826447,0.834258849889,0.91284506911,2.153226614,0.785502970219,0.899999976158,0.838862525857,0.88968557847
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_215733_6d7882,0.5,data/glove.840B.300d.txt,1e-08,49,0.848341257654,20,False,"[1, 2, 3]",0.001,max,74,12195,0.001,10.9861907959,0.897047698498,0.892823517323,0.894930623276,0.957183388101,1.96148490906,0.794378697872,0.910169482231,0.848341257654,0.897566765806
